"TITLE","AUTHORS","SUBJECT","DESCRIPTION","PUBLISHER","AVAILABILITY","RESEARCH_ORG","SPONSORING_ORG","CONTRIBUTING_ORG","PUBLICATION_COUNTRY","PUBLICATION_DATE","LANGUAGE","RESOURCE_TYPE","TYPE_QUALIFIER","RELATION","COVERAGE","FORMAT","IDENTIFIER","REPORT_NUMBER","DOE_CONTRACT_NUMBER","OTHER_IDENTIFIER","DOI","RIGHTS","ENTRY_DATE","OSTI_IDENTIFIER","CITATION_URL","PURL_URL","JOURNAL_NAME","JOURNAL_ISSUE","JOURNAL_VOLUME"
"An evaluation of several wind turbine trailing-edge aerodynamic brakes","Miller, S; Migliore, P G; Quandt, G A","17 WIND ENERGY; BRAKES; WIND TURBINES; OPERATION; WIND LOADS; STRESSES; DAMAGE","An investigation was undertaken to identify the aerodynamic performance of five separate trailing-edge control devices and to evaluate their potential for wind turbine overspeed control applications. A modular two-dimensional wind tunnel model was constructed and aerodynamic performance data were acquired. To further interpret their potential, the controls were evaluated using a performance analysis computer program and a generic wind turbine geometry. On the basis of the investigation results, the Spoiler-Flap control configuration was deemed best suited for turbine braking applications. This particular control exhibited a good suction coefficient behavior over a broad angle-of-attack range and good turbine braking capabilities, especially at low tip-speed ratios.","","","","USDOE","","United States","1996-11-01T00:00:00Z","English","Journal Article","","Journal Name: Journal of Solar Energy Engineering; Journal Volume: 118; Journal Issue: 4; Other Information: PBD: Nov 1996","","Medium: X; Size: pp. 198-203","","","","Journal ID: JSEEDO; ISSN 0199-6231; TRN: IM9711%%226","10.1115/1.2871776","","2016-05-25T00:00:00Z","438762","https://www.osti.gov/biblio/438762","","Journal of Solar Energy Engineering","4","118"
"Variable speed operation of permanent magnet alternator wind turbines using a single switch power converter","Venkataramanan, G; Milkovska, B; Gerez, V; Nehrir, H","17 WIND ENERGY; WIND TURBINES; ELECTRIC GENERATORS; RECTIFIERS; INVERTERS; OPERATION; POWER CONDITIONING CIRCUITS","Advantages of operating wind turbine generators at variable speed are well known. Various approaches have been proposed to extract maximum power from the turbines by operating them at the optimum tip-speed ratio. Often, they feature a three-phase controlled rectifier d-c link followed by a three-phase inverter type of power converter topology to deliver constant frequency a-c output power from a variable speed generator coupled to the turbine. However, in stand-along power supply applications for remote sites, where the power level is a few kW or less, this approach is economically unjustifiable. This paper presents a single switch power electronic converter to regulate the power output of a permanent magnet alternator driven turbine feeding a battery, featuring minimal additional costs suitable for low power applications. Power converter operation and a control strategy to maintain optimum tip-speed ratio are discussed in the paper. Computer simulations of the complete system verifying the proposed concepts are presented.","","","","Montana State Univ., Bozeman, MT (United States)","","United States","1996-11-01T00:00:00Z","English","Journal Article","","Journal Name: Journal of Solar Energy Engineering; Journal Volume: 118; Journal Issue: 4; Other Information: PBD: Nov 1996","","Medium: X; Size: pp. 235-238","","","","Journal ID: JSEEDO; ISSN 0199-6231; TRN: IM9711%%232","10.1115/1.2871784","","2016-05-11T00:00:00Z","438768","https://www.osti.gov/biblio/438768","","Journal of Solar Energy Engineering","4","118"
"Electric design of wind-electric water pumping systems","Muljadi, E; Flowers, L; Green, J; Bergey, M","17 WIND ENERGY; WIND TURBINES; ELECTRIC GENERATORS; CENTRIFUGAL PUMPS; DESIGN; WATER PUMPS; PERMANENT MAGNETS","Wind turbine technology has been used to pump water since ancient history. Direct mechanically coupled wind turbines are the most common method for pumping water to croplands and livestock. Many more recent wind turbines are electrically coupled, with the water pump connected to the wind turbine via a motor-generator connection. With electrical coupling, the distance and location of the water pump is independent of the location of the wind turbine. Therefore, the wind turbine can be located at an optimal wind energy site while the water pump is close to the water well or water tank. This paper analyzes a water-pumping system consisting of a wind turbine, a permanent magnet synchronous generator, an induction motor, and a centrifugal, type water pump.","","","","USDOE","","United States","1996-11-01T00:00:00Z","English","Journal Article","","Journal Name: Journal of Solar Energy Engineering; Journal Volume: 118; Journal Issue: 4; Other Information: PBD: Nov 1996","","Medium: X; Size: pp. 246-252","","","","Journal ID: JSEEDO; ISSN 0199-6231; TRN: IM9711%%234","10.1115/1.2871786","","2016-05-18T00:00:00Z","438770","https://www.osti.gov/biblio/438770","","Journal of Solar Energy Engineering","4","118"
"Using a collision model to design safer wind turbine rotors for birds","Tucker, V A","17 WIND ENERGY; WIND TURBINES; BIOLOGICAL EFFECTS; MATHEMATICAL MODELS; ROTORS; BIRDS; MORTALITY","A mathematical model for collisions between birds and propeller-type turbine rotors identifies the variables that can be manipulated to reduce the probability that birds will collide with the rotor. This study defines a safety index--the clearance power density--that allows rotors of different sizes and designs to be compared in terms of the amount of wind energy converted to electrical energy per bird collision. The collision model accounts for variations in wind speed during the year and shows that for model rotors with simple, one-dimensional blades, the safety index increases in proportion to rotor diameter, and variable speed rotors have higher safety indexes than constant speed rotors. The safety index can also be increased by enlarging the region near the center of the rotor hub where the blades move slowly enough for birds to avoid them. Painting the blades to make them more visible might have this effect. Model rotors with practical designs can have safety indexes an order of magnitude higher than those for model rotors typical of the constant speeds rotors in common use today. This finding suggests that redesigned rotors could have collision rates with birds perhaps an order of magnitude lower than today`s rotors, with no reduction in the production of wind power. The empirical data that exist for collisions between raptors, such as hawks and eagles, and rotors are consistent with the model: the numbers of raptor carcasses found beneath large variable speed rotors, relative to the numbers found under small constant speed rotors, are in the proportions predicted by the collision model rather than in proportion to the areas swept by the rotor blades. However, uncontrolled variables associated with these data prevent a stronger claim of support for the model.","","","","USDOE","","United States","1996-11-01T00:00:00Z","English","Journal Article","","Journal Name: Journal of Solar Energy Engineering; Journal Volume: 118; Journal Issue: 4; Other Information: PBD: Nov 1996","","Medium: X; Size: pp. 263-269","","","","Journal ID: JSEEDO; ISSN 0199-6231; TRN: 97:004462","10.1115/1.2871791","","2016-05-20T00:00:00Z","438772","https://www.osti.gov/biblio/438772","","Journal of Solar Energy Engineering","4","118"
"Performance of wind-electric and solar-PV water pumping systems for watering livestock","Vick, B D; Clark, R N","17 WIND ENERGY; 14 SOLAR ENERGY; WATER PUMPS; SOLAR WATER PUMPS; PHOTOVOLTAIC POWER SUPPLIES; WIND TURBINES; ELECTRIC GENERATORS; CENTRIFUGAL PUMPS; PERFORMANCE; DOMESTIC ANIMALS","The water pumping performance of two wind-electric systems is compared to the water pumping performance of two solar-PV systems. The wind-electric systems were rated at 1.0 kW and 1.5 kW at a wind speed of about 12 m/s, and the rotor diameters were 2.75 m and 3.05 m, respectively. The solar-PV systems were rated at 0.1 kW and 0.9 kW at a radiation level of about 1,000 W/m{sup 2}, and the total solar panel surface areas were 1 and 17 m{sup 2}, respectively. Both wind-electric systems powered three-phase 230 V a-c induction motors with centrifugal pumps. The smaller of the solar-PV systems powered a d-c motor with a diaphragm pump, and the larger one powered a single phase 230 V a-c induction motor with a centrifugal pump. Only a well pumping depth of 30 m was evaluated for both wind-electric and solar-PV water pumping systems. The 0.1 kW and the 0.9 kW solar water pumping systems can provide enough water for 25 and 75 cattle, respectively, if the incident solar radiation is similar to that of Bushland, TX. The 1.0 kW and 1.5 kW wind-electric water pumping systems can provide enough water for 300 and 400 cattle, respectively, if the wind regime is similar to that of Bushland, TX.","","","","USDOE","","United States","1996-11-01T00:00:00Z","English","Journal Article","","Journal Name: Journal of Solar Energy Engineering; Journal Volume: 118; Journal Issue: 4; Other Information: PBD: Nov 1996","","Medium: X; Size: pp. 212-216","","","","Journal ID: JSEEDO; ISSN 0199-6231; TRN: IM9711%%228","10.1115/1.2871780","","2016-05-23T00:00:00Z","438764","https://www.osti.gov/biblio/438764","","Journal of Solar Energy Engineering","4","118"
"Frequency domain analysis of the fatigue loads on typical wind turbine blades","Sutherland, H J","17 WIND ENERGY; VERTICAL AXIS TURBINES; HORIZONTAL AXIS TURBINES; FATIGUE; L CODES; FOURIER ANALYSIS","The fatigue analysis of a wind turbine blade typically depends on converting time-series data to a series of load cycles using one of several cyclic counting algorithms. However, many structural analysis techniques yield frequency-domain stress spectra, and a large body of experimental loads (stress) data is reported in the frequency domain. To permit the fatigue analysis of this class of data, a series of computational algorithms based on Fourier analysis techniques has been developed. The principle underlying these algorithms is the use of an Inverse Fast Fourier Transform (FFT) to transform the frequency spectrum to an equivalent time series suitable for cycle counting. In addition to analyzing the fatigue loads along the primary blade axes, this analysis technique also permits the examination of off-axis bending loads. These algorithms, which have been incorporated in the LIFE2 fatigue analysis code for wind turbines, are illustrated and evaluated with data from typical wind turbine blades.","","","Sandia National Laboratories (SNL), Albuquerque, NM, and Livermore, CA (United States)","","","United States","1996-11-01T00:00:00Z","English","Journal Article","","Journal Name: Journal of Solar Energy Engineering; Journal Volume: 118; Journal Issue: 4; Other Information: PBD: Nov 1996","","Medium: X; Size: pp. 204-211","","","AC04-94AL85000","Journal ID: JSEEDO; ISSN 0199-6231; TRN: IM9711%%227","10.1115/1.2871779","","2010-02-18T00:00:00Z","438763","https://www.osti.gov/biblio/438763","","Journal of Solar Energy Engineering","4","118"
"The effects of controls on fatigue loads in two-bladed teetered rotor wind turbines","Wu, K C; Guardia, R De La","17 WIND ENERGY; HORIZONTAL AXIS TURBINES; FATIGUE; DYNAMIC LOADS; CONTROL; COMPUTERIZED SIMULATION; COMPUTERIZED CONTROL SYSTEMS; FUZZY LOGIC; E CODES; ELECTRIC CONTROLLERS","This paper presents a quantitative analysis of the fatigue loads in a down wind, yaw-controlled, fixed pitch, two-bladed teetered-rotor wind turbine using proportional-integral, full-state optimal, and fuzzy logic controllers. Time-domain simulation data is generated using the EASY5x/WT software developed at the University of Texas at El Paso. The simulation data reveal that the choice of controller type, or the controller dynamics, can play a very important role in the fatigue life of a wind turbine and should be considered early in the design process of the wind turbine. In summary, the fuzzy logic controller is the most robust controller under a wide regime of wind conditions. It provides the best overall performance in terms of power regulation capability and minimum fatigue loads. The optimal controller with a full-state Kalman filter observer provides a satisfactory performance in terms of power regulation capability and loads when the operating condition is close to the design point at which the controller was optimized. It fails to regulate the power output when the actual operating point deviated too far, about 30 percent in the computer simulations, from the designed operating point. The PI controller provided satisfactory performance in power regulation. However, it produced the worst fatigue loads to the wind turbine among the three controllers.","","","","USDOE","","United States","1996-11-01T00:00:00Z","English","Journal Article","","Journal Name: Journal of Solar Energy Engineering; Journal Volume: 118; Journal Issue: 4; Other Information: PBD: Nov 1996","","Medium: X; Size: pp. 228-234","","","","Journal ID: JSEEDO; ISSN 0199-6231; TRN: IM9711%%231","10.1115/1.2871783","","2016-04-19T00:00:00Z","438767","https://www.osti.gov/biblio/438767","","Journal of Solar Energy Engineering","4","118"
"Effects of blade bending on aerodynamic control of fluctuating loads on teetered HAWT rotors","Eggers, Jr, A J; Ashley, H; Rock, S M; Chaney, K; Digumarthi, R","17 WIND ENERGY; HORIZONTAL AXIS TURBINES; CLOSED-LOOP CONTROL; LOAD ANALYSIS; WIND POWER PLANTS; FATIGUE; WIND LOADS; STRESSES","Active aerodynamic control, in the form of closed-loop actuation of blade-tip ailerons or all-movable blades, is investigated as a means of increasing the structural fatigue life of HAWT rotors. The rotor considered is upwind and teetered, with two blades of diameter 29.2 m., fiberglass construction and other properties representative of modern light-weight construction. The paper begins with a review of prior work which studied the problem for an essentially rigid structure. For that and the present research, two loading conditions were invoked: exposure to a Rayleigh distribution of operating winds with vertical shear and a 15 percent superimposed spectrum of turbulence; and occasional exposure to 62 m/s hurricanes. Accounted for herein is the effect of flatwise bending flexibility on the loads spectra of root flatwise bending moment, thrust, and torque (both open loop and closed loop). Using Miner`s rule, the moments are converted to fatigue lives. With aerodynamic control, RMS flatwise moments for the flexible blade in turbulence are found to be less than {1/2} of those without control. At a fixed blade weight of 540 kg when hurricane loads are added, the aileron-controlled blade is designed by that limit-load condition. In contrast, the all-movable blade can be feather controlled in the high wind so that its life is dominated by turbulent loads. Simplified fatigue analysis permits weight reductions to be estimated which yield controlled blades capable of 30 years` operation with a safety factor of 11. The resulting weights are about 400 kg for the aileron-controlled blade, and 230 kg for the all-movable blade. However, such light-weight rotors require attention to other design considerations, such as start-stop cycles. Apart from limit loads, the methods of analysis are linearized (locally for aerodynamic loads). It follows that the results are likely to be meaningful in terms of comparative, rather than absolute, values of fatigue life and weight.","","","","USDOE","","United States","1996-11-01T00:00:00Z","English","Journal Article","","Journal Name: Journal of Solar Energy Engineering; Journal Volume: 118; Journal Issue: 4; Other Information: PBD: Nov 1996","","Medium: X; Size: pp. 239-245","","","","Journal ID: JSEEDO; ISSN 0199-6231; TRN: IM9711%%233","10.1115/1.2871785","","2016-04-19T00:00:00Z","438769","https://www.osti.gov/biblio/438769","","Journal of Solar Energy Engineering","4","118"
"A mathematical model of bird collisions with wind turbine rotors","Tucker, V A","17 WIND ENERGY; WIND TURBINES; BIOLOGICAL EFFECTS; MATHEMATICAL MODELS; ROTORS; BIRDS; MORTALITY","When a bird flies through the disk swept out by the blades of a wind turbine rotor, the probability of collision depends on the motions and dimensions of the bird and the blades. The collision model in this paper predicts the probability for birds that glide upwind, downwind, an across the wind past simple one-dimensional blades represented by straight lines, and upwind and downwind past more realistic three-dimensional blades with chord and twist. Probabilities vary over the surface of the disk, and in most cases, the tip of the blade is less likely to collide with a bird than parts of the blade nearer the hub. The mean probability may be found by integration over the disk area. The collision model identifies the rotor characteristics that could be altered to make turbines safer for birds.","","","","","","United States","1996-11-01T00:00:00Z","English","Journal Article","","Journal Name: Journal of Solar Energy Engineering; Journal Volume: 118; Journal Issue: 4; Other Information: PBD: Nov 1996","","Medium: X; Size: pp. 253-262","","","","Journal ID: JSEEDO; ISSN 0199-6231; TRN: 97:004461","10.1115/1.2871788","","2016-04-07T00:00:00Z","438771","https://www.osti.gov/biblio/438771","","Journal of Solar Energy Engineering","4","118"
"Neural networks applied to preventive control measures for the dynamic security of isolated power systems with renewables","Fidalgo, J N; Lopes, J A.P.; Miranda, V","24 POWER TRANSMISSION AND DISTRIBUTION; 17 WIND ENERGY; WIND TURBINES; NEURAL NETWORKS; POWER SYSTEMS; ELECTRIC GENERATORS; DIESEL ENGINES; CONTROL THEORY; STABILIZATION","This paper presents an artificial neural network (ANN) based approach for the definition of preventive control strategies of autonomous power systems with a large renewable power penetration. For a given operating point, a fast dynamic security evaluation for a specified wind perturbation is performed using an ANN. If insecurity is detected, new alternative stable operating points are suggested, using a hybrid ANN-optimization approach that checks several feasible possibilities, resulting from changes in power produced by diesel and wind generators, and other combinations of diesel units in operation. Results obtained from computer simulations of the real power system of Lemnos (Greece) support the validity of the developed approach.","","","","","","United States","1996-11-01T00:00:00Z","English","Journal Article","","Journal Name: IEEE Transactions on Power Systems; Journal Volume: 11; Journal Issue: 4; Conference: IEEE Power Engineering Society (PES) Winter meeting, Baltimore, MD (United States), 21-25 Jan 1996; Other Information: PBD: Nov 1996","","Medium: X; Size: pp. 1811-1816","","CONF-960111-","","Journal ID: ITPSEG; ISSN 0885-8950; TRN: IM9710%%28","10.1109/59.544647","","2009-12-16T00:00:00Z","435370","https://www.osti.gov/biblio/435370","","IEEE Transactions on Power Systems","4","11"
"Wind energy in North Dakota","Price, G D","17 WIND ENERGY; WIND POWER; ENERGY SOURCE DEVELOPMENT; COST BENEFIT ANALYSIS; NORTH DAKOTA; RENEWABLE ENERGY SOURCES","This article describes use of wind energy on a farm in North Dakota as an example of why wind power is a good generating option in the northern plains because the wind resource correlates well with winter heating loads. In addition owners of wind generators who sell excess energy back to the utility are effectively subsidizing the public by limiting capacity requirements, reducing fossil fuel consumption and lowering pollution emissions. Topics covered include the following: the economics of wind generation; the case for net metering and what it is; interim solutions; estimating environmental benefits.","","","","","","United States","1996-11-01T00:00:00Z","English","Journal Article","","Journal Name: Solar Today; Journal Volume: 10; Journal Issue: 6; Other Information: PBD: Nov-Dec 1996","","Medium: X; Size: pp. 20-22","","","","Journal ID: SOTOEV; ISSN 1042-0630; TRN: 97:000428-0003","","","2009-12-16T00:00:00Z","468361","https://www.osti.gov/biblio/468361","","Solar Today","6","10"
"Wind power: Clean energy for the 21st century","Maier, J","17 WIND ENERGY; 29 ENERGY PLANNING AND POLICY; WIND POWER; STANDARDS; GLOBAL ASPECTS; ENERGY SOURCE DEVELOPMENT; USA; ENERGY POLICY","As markets for wind energy technologies explode around the world, utility restructuring and inconsistent signals from the federal government hamper the US wind energy market. Of the 1300 new megawatts (MW) of wind power installed around the world in 1995, less than 50 MW were installed in the US. Topics covered in this article include the following: the vibrant global market; the stagnant US market; renewables portfolio standards needed; inconsistent federal incentives; the future. 5 figs.","","","","","","United States","1996-11-01T00:00:00Z","English","Journal Article","","Journal Name: Solar Today; Journal Volume: 10; Journal Issue: 6; Other Information: PBD: Nov-Dec 1996","","Medium: X; Size: pp. 17-19","","","","Journal ID: SOTOEV; ISSN 1042-0630; TRN: 97:000428-0002","","","2009-12-16T00:00:00Z","468360","https://www.osti.gov/biblio/468360","","Solar Today","6","10"
"Wind tunnel test of the S814 thick root airfoil","Somers, D M; Tangler, J L","17 WIND ENERGY; AIRFOILS; WIND TURBINES; PERFORMANCE TESTING; WIND TUNNELS; COMPUTER-AIDED DESIGN","The objective of this wind-tunnel test was to verify the predictions of the Eppler Airfoil Design and Analysis Code for a very thick airfoil having a high maximum lift coefficient designed to be largely insensitive to leading-edge roughness effects. The 24 percent thick S814 airfoil was designed with these characteristics to accommodate aerodynamic and structural considerations for the root region of a wind-turbine blade. In addition, the airfoil`s maximum lift-to-drag ratio was designed to occur at a high lift coefficient. To accomplish the objective, a two-dimensional wind tunnel test of the S814 thick root airfoil was conducted in January 1994 in the low-turbulence wind tunnel of the Delft University of Technology Low Speed Laboratory, The Netherlands. Data were obtained with transition free and transition fixed for Reynolds numbers of 0.7, 1.0, 1.5, 2.0, and 3.0 {times} 10{sup 6}. For the design Reynolds number of 1.5 {times} 10{sup 6}, the maximum lift coefficient with transition free is 1.32, which satisfies the design specification. However, this value is significantly lower than the predicted maximum lift coefficient of almost 1.6. With transition fixed at the leading edge, the maximum lift coefficient is 1.22. The small difference in maximum lift coefficient between the transition-free and transition-fixed conditions demonstrates the airfoil`s minimal sensitivity to roughness effects. The S814 root airfoil was designed to complement existing NREL low maximum-lift-coefficient tip-region airfoils for rotor blades 10 to 15 meters in length.","","","","USDOE","","United States","1996-11-01T00:00:00Z","English","Journal Article","","Journal Name: Journal of Solar Energy Engineering; Journal Volume: 118; Journal Issue: 4; Other Information: PBD: Nov 1996","","Medium: X; Size: pp. 217-221","","","","Journal ID: JSEEDO; ISSN 0199-6231; TRN: IM9711%%229","10.1115/1.2871781","","2016-04-18T00:00:00Z","438765","https://www.osti.gov/biblio/438765","","Journal of Solar Energy Engineering","4","118"
"Fatigue reliability of wind turbine fleets: The effect of uncertainty on projected costs","Veers, P S","17 WIND ENERGY; WIND TURBINE ARRAYS; FATIGUE; RELIABILITY; COST ESTIMATION; ECONOMIC ANALYSIS; REPAIR; F CODES","The cost of repairing or replacing failed components depends on the number and timing of failures. Although the total probability of individual component failure is sometimes interpreted as the percentage of components likely to fail, this perception is often far from correct. Different amounts of common versus independent uncertainty can cause different numbers of components to be at risk of failure. The FAROW tool for fatigue and reliability analysis of wind turbines makes it possible for the first time to conduct a detailed economic analysis of the effects of uncertainty on fleet costs. By dividing the uncertainty into common and independent parts, the percentage of components expected to fail in each year of operation is estimated. Costs are assigned to the failures and the yearly costs and present values are computed. If replacement cost is simply a constant multiple of the number of failures, the average, or expected cost is the same as would be calculated by multiplying by the probability of individual component failure. However, more complicated cost models require a breakdown of how many components are likely to fail. The breakdown enables the calculation of costs associated with various probability of occurrence levels, illustrating the variability in projected costs. Estimating how the numbers of components expected to fail evolves over time is also useful in calculating the present value of projected costs and in understanding the nature of the financial risk.","","","Sandia National Laboratories (SNL), Albuquerque, NM, and Livermore, CA (United States)","","","United States","1996-11-01T00:00:00Z","English","Journal Article","","Journal Name: Journal of Solar Energy Engineering; Journal Volume: 118; Journal Issue: 4; Other Information: PBD: Nov 1996","","Medium: X; Size: pp. 222-227","","","AC04-94AL85000","Journal ID: JSEEDO; ISSN 0199-6231; TRN: IM9711%%230","10.1115/1.2871782","","2010-02-18T00:00:00Z","438766","https://www.osti.gov/biblio/438766","","Journal of Solar Energy Engineering","4","118"
"Variable speed operation of generators with rotor-speed feedback in wind power applications","Muljadi, E; Butterfield, C P; Migliore, P","17 WIND ENERGY; WIND TURBINES; ELECTRIC GENERATORS; CONTROL THEORY; FEEDBACK; FLUCTUATIONS; WIND; VELOCITY","The use of induction generators in wind power applications has been common since the early development of the wind industry. Most of these generators operate at fixed frequency and are connected directly to the utility grid. Unfortunately, this mode of operation limits the rotor speed to a specific rpm. Variable speed operation is preferred in order to facilitate maximum energy capture over a wide range of wind speeds. This paper explores variable speed operating strategies for wind turbine applications. The objectives are to maximize energy production, provide controlled start-up, and reduce torque loading. This paper focuses on optimizing the energy captured by operating at maximum aerodynamic efficiency at any wind speed. The control strategy the authors analyze uses rotor speed and generator power as the feedback signals. In the normal operating region, rotor speed is used to compute a target power that corresponds to optimum operation. With power as the control objective, the power converter and generator are controlled to track the target power at any rpm. Thus, the torque-speed characteristic of the generator is shaped to optimize the energy capture. The target power is continuously updated at any rpm. In extreme areas of the operating envelope, during start-up, shutdown, generator overload, or overspeed, different strategies driven by other system considerations must be used.","","","","USDOE","","United States","1996-11-01T00:00:00Z","English","Journal Article","","Journal Name: Journal of Solar Energy Engineering; Journal Volume: 118; Journal Issue: 4; Other Information: PBD: Nov 1996","","Medium: X; Size: pp. 270-277","","","","Journal ID: JSEEDO; ISSN 0199-6231; TRN: IM9711%%237","10.1115/1.2871793","","2016-05-19T00:00:00Z","438773","https://www.osti.gov/biblio/438773","","Journal of Solar Energy Engineering","4","118"
"Assessment of solar and wind energy resources in Ethiopia. I. Solar energy","Drake, F; Mulugetta, Y","29 ENERGY PLANNING AND POLICY; 17 WIND ENERGY; 14 SOLAR ENERGY; SOLAR ENERGY; DISTRIBUTION; ETHIOPIA; SOLAR RADIATION; MONTHLY VARIATIONS; MATHEMATICAL MODELS; RENEWABLE ENERGY SOURCES","This paper describes how data from a variety of sources are merged to present new countrywide maps of the solar energy distribution over Ethiopia. The spatial coverage of stations with radiation data was found to be unsatisfactory for the purpose of a countrywide solar energy assessment exercise. Therefore, radiation had to be predicted from sunshine hours by employing empirical models. Using data from seven stations in Ethiopia, linear and quadratic correlation relationships between monthly mean daily solar radiation and sunshine hours per day have been developed. These regional models show a distinct improvement over previously employed countrywide models. To produce a national solar-energy distribution profile, a spatial extension of the radiation/sunshine relationships had to be carried out. To do this, the intercepts(a) and slopes(b) of each of the seven linear regression equations and another six from previous studies, completed in neighbouring Sudan, Kenya and Yemen, were used to interpolate the corresponding values to areas between them. Subsequent to these procedures, 142 stations providing only sunshine data were assigned their `appropriate` a and b values to estimate the amount of solar radiation received, which was then used to produce annual and monthly solar radiation distribution maps for Ethiopia. The results show that in all regions solar energy is an abundant resource. 19 refs., 11 figs., 4 tabs.","","","","","","United States","1996-09-01T00:00:00Z","English","Journal Article","","Journal Name: Solar Energy; Journal Volume: 57; Journal Issue: 3; Other Information: PBD: Sep 1996","","Medium: X; Size: pp. 205-217","","","","Journal ID: SRENA4; ISSN 0038-092X; TRN: 97:004299-042","10.1016/S0038-092X(96)00094-1","","2009-12-16T00:00:00Z","501993","https://www.osti.gov/biblio/501993","","Solar Energy","3","57"
"Estimating daily wind speed under climate change","Bogardi, I; Matyasovszky, I","17 WIND ENERGY; 58 GEOSCIENCES; WIND; VELOCITY; WIND POWER; RENEWABLE ENERGY SOURCES; GENERAL CIRCULATION MODELS; CLIMATIC CHANGE; PROBABILITY; MATHEMATICAL MODELS; CARBON DIOXIDE","A semi-empirical downscaling approach is presented to estimate spatial and temporal statistical properties of local daily mean wind speed under global climate change. The present semi-empirical downscaling method consists of two elements. Since general circulation models (GCMs) are able o reproduce the features of the present atmospheric general circulation quite correctly, the first element represents the large-scale circulation of the atmosphere. The second element is a link between local wind speed and large-scale circulation pattern (CP). The linkage is expressed by a stochastic model conditioned on CP types. Parameters of the linkage model are estimated using observed data series; then this model is utilized with GCM-generated CP type data corresponding to a 2 x CO{sub 2} scenario. Under the climate of Nebraska the lognormal distribution is the best two-parameter distribution to describe daily mean wind speed. The space-time variability of wind speed is described by a transformed multivariate autoregressive (AR) process, and the linkage between local wind and large-scale circulation is expressed as a conditional AR process, i.e. the autoregressive parameters depend on the actual daily CP type. The basic tendency of change under 2 x CO{sub 2} climate is a considerable increase of wind speed from the beginning of summer to the end of winter and a somewhat smaller wind decrease in spring. 18 refs., 6 figs., 3 tabs.","","","","","","United States","1996-09-01T00:00:00Z","English","Journal Article","","Journal Name: Solar Energy; Journal Volume: 57; Journal Issue: 3; Other Information: PBD: Sep 1996","","Medium: X; Size: pp. 239-248","","","","Journal ID: SRENA4; ISSN 0038-092X; CNN: Grant EAR-9205717/9217818; TRN: 97:004299-039","10.1016/S0038-092X(96)00076-X","","2009-12-16T00:00:00Z","501990","https://www.osti.gov/biblio/501990","","Solar Energy","3","57"
"Electrical transients of windturbines in a small power grid","Demoulias, C S; Dokopoulos, P","17 WIND ENERGY; 24 POWER TRANSMISSION AND DISTRIBUTION; POWER DISTRIBUTION SYSTEMS; ELECTRICAL TRANSIENTS; WIND TURBINES; SHUTDOWN; BRAKES; POWER RANGE 10-100 KW","This paper presents field measurements and calculations on the disconnection and braking of Wind Turbines (WT) with rated power 60 kw and 100 kW in the grid of two Greek Islands. By means of a digital acquisition system with sampling frequency of 130 kHz, voltages and currents of the WT installations have been measured and analyzed just before and during the transient period. A simulation program has been used for this purpose. Results of simulation and measurements show in a wide range of good agreement. The simulation program was further used to investigate the disconnection process of WT under various circumstances. It is shown that during the WT disconnection, a sudden increase in stator currents may appear. So voltage dips may distort the power quality of the grid. Self-excitation of WT, with large induced voltage, occurs when they operate at low-load even with relatively small capacitive compensation. The amount of energy, that the brake of WT absorbs during the disconnection, has been studied under various disconnection procedures. Suggestions are made for the proper moment of brake application, so that the energy absorbed is minimum.","","","","","","United States","1996-09-01T00:00:00Z","English","Journal Article","","Journal Name: IEEE Transactions on Energy Conversion; Journal Volume: 11; Journal Issue: 3; Conference: IEEE Power Engineering Society (PES) Winter meeting, Baltimore, MD (United States), 21-25 Jan 1996; Other Information: PBD: Sep 1996","","Medium: X; Size: pp. 636-642","","CONF-960111-","","Journal ID: ITCNE4; ISSN 0885-8969; TRN: IM9653%%290","10.1109/60.537036","","2009-12-16T00:00:00Z","404688","https://www.osti.gov/biblio/404688","","IEEE Transactions on Energy Conversion","3","11"
